3199	1.9270
1023	2.1118
1856	2.9591
2922	2.4473
544	2.0613
1494	2.4967
1024	3.3001
2420	3.6189
3411	1.6769
3198	2.2425
1923	2.0613
3511	1.5815
2923	1.5278
1264	1.9270
1495	2.3354
47	2.7808
2924	3.2607
2290	3.0783
1025	2.0347
545	3.2116
1026	1.9270
2636	3.2108
3412	2.6936
2422	3.4252
1925	3.2691
48	3.4922
2790	2.6061
2424	1.6822
1279	3.6076
1027	2.4816
2926	2.9591
1028	3.4424
1498	1.1453
2206	2.0875
1499	2.2993
1500	2.0262
1501	3.1242
2425	1.7946
547	2.7768
1927	4.1465
2426	1.8256
1030	3.0534
548	2.9021
3414	2.9982
1928	2.2652
1929	2.4967
3223	2.6202
549	2.5586
550	2.3658
1502	2.2659
551	2.0459
552	3.4424
2213	1.9270
2882	3.8886
2929	2.5185
1930	2.2326
2126	2.7808
51	2.9606
1034	3.2116
2931	2.5252
2932	3.5953
553	2.7225
1035	3.7715
425	3.4832
1503	4.3186
2225	2.9591
3417	3.4252
52	2.7806
3419	3.4424
2428	1.8643
2429	3.4738
554	1.5913
1037	3.0534
3690	2.9220
2430	2.7808
3334	1.6393
1038	2.9662
1504	1.5778
1931	3.6189
2236	4.2541
1932	3.3466
556	2.9306
1933	2.5252
2934	3.6189
2431	2.9924
1317	2.5977
1505	2.8584
2553	2.0116
2935	3.0235
1070	2.4136
558	1.8271
1322	3.0761
3251	3.5953
1507	2.1531
559	4.2541
2936	1.8775
1219	3.4922
2823	1.3237
2938	2.5586
3422	1.8654
3423	2.5763
2744	2.1118
3381	1.9270
851	1.9645
1332	3.3496
3424	2.7768
560	2.5009
3137	2.3846
3425	2.9513
3209	2.1725
2939	2.9257
2976	1.7039
1935	2.5185
2940	1.7534
2434	3.0761
561	2.9317
562	3.0683
1936	3.5863
1508	2.7048
54	2.4165
464	2.5644
80	3.7049
2265	2.3751
1042	2.5586
1346	2.0613
1555	1.6671
1043	1.7885
2970	2.8358
3427	2.9968
1510	1.3674
2435	2.2659
1938	3.4424
3428	2.1652
564	1.9548
2658	1.9427
2944	2.0613
565	2.3751
1044	2.2924
55	2.0875
2945	3.0296
56	2.5644
566	3.5863
57	2.1047
2946	3.1955
2436	2.8176
58	3.4040
1549	1.9270
1047	1.6648
2217	2.7806
1363	2.0613
59	1.7729
1008	1.8271
1514	3.4993
2947	2.7808
567	2.6073
3302	2.3852
3515	1.8790
1130	2.6202
1515	2.0969
1942	2.9323
60	3.2134
1517	3.4922
1943	3.7715
1518	2.7806
2440	2.8678
61	3.1489
1380	2.7519
1519	2.5185
2667	1.9270
1131	2.6060
2441	2.4571
1878	2.6628
62	2.4877
63	2.3751
3431	1.8032
1944	2.2858
1052	2.8061
1053	2.6801
1945	2.9591
64	1.9270
2154	3.1809
1190	1.6579
2977	2.7492
678	3.3066
1054	2.7321
1947	1.6820
1948	2.8131
65	2.7806
2443	2.4891
3224	2.5586
66	2.9574
3432	1.6579
2826	3.5953
3372	2.6202
1404	2.1931
2951	2.3665
2444	1.9270
2055	2.3658
570	3.4424
3448	2.0613
2952	1.8261
2445	3.3979
1524	1.6255
662	1.9270
1257	2.9426
3725	3.4424
173	1.8654
1056	2.7900
1949	1.6326
67	2.5586
2642	2.8932
1950	2.4059
1369	2.6520
1057	2.0111
1058	1.9270
2130	2.7312
69	3.2183
3436	3.1656
3437	4.2541
1951	3.7715
2640	2.5203
2954	3.1955
573	2.7602
2337	3.0479
1526	2.2090
1952	1.4023
2447	1.4198
1427	1.9775
2896	2.3081
3340	2.5185
1059	1.3682
574	2.2888
1953	2.5370
3300	2.7806
3139	2.1745
2356	2.7991
1434	1.7817
1954	1.7372
1955	2.3661
1956	2.3425
1060	2.1746
2956	2.8853
663	2.6108
2449	2.7806
1528	3.3535
1958	2.3082
176	1.9051
2101	3.4533
3226	3.6189
1529	3.7036
1061	3.7521
1062	1.8723
2367	1.6818
1074	1.6061
2450	2.7008
2959	1.3682
997	3.2733
2370	2.0613
71	2.5759
1963	2.4084
2451	1.6791
2960	2.5586
1531	1.6633
2452	3.7521
2961	2.3658
73	3.9570
2377	3.2801
74	3.5953
75	1.9404
1965	2.1259
576	3.8588
3770	2.1531
3442	2.7806
1966	3.0413
3755	3.0991
3443	2.2117
2963	3.4656
3756	2.3106
1064	2.9591
84	3.0198
577	2.0418
2964	3.0581
2388	3.1097
3517	2.5759
2967	3.4424
1967	2.7806
578	3.3452
524	3.1809
526	2.6479
1474	3.0479
2968	3.4922
622	3.1555
2396	3.0369
1533	1.4641
77	2.3846
579	3.8174
1066	2.0613
3734	2.8061
1067	2.3542
1482	3.3580
2379	1.4369
2404	1.6558
580	2.7806
1969	1.6105
1068	1.9270
2415	1.8645
1069	1.6423
78	3.4451
2458	2.0613
2418	1.9270
2971	2.3688
582	3.7129
583	3.0479
2972	2.3852
79	3.0867
2973	3.2420
3269	2.9591
584	1.4162
1820	3.7049
1536	2.0875
1971	2.7657
2974	3.7049
1972	2.0111
585	2.9591
1506	3.5953
1973	3.9664
1974	1.9548
2975	3.0677
434	1.4896
3227	3.0198
2460	1.9270
3429	2.5983
586	2.7321
2439	2.0613
1071	2.6247
82	3.7049
1976	2.5586
1537	2.9724
2740	2.3186
2978	2.1434
1522	1.3682
1523	2.9425
355	2.9829
1295	2.7806
1977	2.9591
2979	2.0613
1073	1.5778
2461	3.5504
2562	2.9257
587	2.5203
1538	3.4424
83	3.5863
2462	2.2288
2463	2.9220
2464	1.8722
1539	2.7048
2459	3.0118
2456	1.8470
588	2.6156
85	2.6055
1540	2.0613
2980	2.0613
589	3.0991
1076	2.1130
1541	2.2394
3228	2.0196
2465	2.5185
2981	2.1682
2466	3.0761
3142	2.8248
1978	1.9270
590	1.9525
1542	2.6638
2468	2.0969
591	2.9591
3518	4.2541
2469	2.7078
1543	2.0324
3376	1.5505
1544	2.6014
2983	1.9276
87	2.6241
88	1.1806
2467	4.1465
2641	2.8061
2985	1.0759
3479	2.1394
593	1.9270
2412	2.0005
1545	2.5371
473	1.6820
594	2.3751
89	2.9454
3762	2.8365
90	1.8643
1078	2.5575
91	2.3178
1980	2.5544
3519	1.8744
595	2.4325
2881	2.9257
2135	2.9548
1981	4.0309
596	2.5252
3451	1.6019
92	2.8021
3587	1.9270
2471	1.8775
597	1.6522
2136	2.1133
93	2.1969
94	2.7991
3180	3.0127
2473	2.3751
95	2.3602
2987	3.0845
1754	2.9343
96	2.3465
2988	2.2024
3371	3.9840
1079	2.9591
3579	1.9270
2475	3.0501
1682	1.5373
1982	2.7806
3229	2.9591
2741	2.1121
1576	1.9386
1080	2.9021
3564	3.3974
2476	2.5023
3452	3.6189
2957	2.3852
2990	3.1059
599	2.9591
2991	1.8000
1534	3.3299
1548	2.2326
600	3.0534
3477	1.9270
3453	2.0613
97	2.5586
3454	2.3475
98	3.2116
3455	2.0613
2992	1.8654
2982	2.3852
99	3.9840
1887	2.2659
1983	3.0534
2993	2.5586
1082	1.9775
3808	2.0434
1596	2.7806
1984	2.9591
2548	3.6373
601	2.7806
3456	1.8398
1985	2.4877
1986	1.5278
1599	3.4922
514	3.4738
2994	2.0939
2561	3.0783
1605	2.2700
1606	2.2747
1988	3.0761
209	2.7220
1550	2.8850
102	4.6771
3588	2.0613
3674	2.2522
2797	3.5609
1083	3.4451
2995	3.3350
103	3.4252
2477	2.6936
1552	3.1955
3459	3.4738
104	2.0613
1084	1.9270
105	1.6380
3498	2.1531
1991	2.1130
3752	3.4252
2478	4.1382
1992	1.9270
3643	3.9840
3563	1.6533
3380	1.9393
1624	1.3920
439	2.6700
1085	2.0613
3460	2.1618
1993	1.6891
751	1.7394
2481	2.2147
3461	2.3751
2997	2.4356
3473	2.0478
3666	1.7511
2998	3.4922
1994	2.0613
2482	1.9783
107	2.0823
701	3.4252
2999	2.0613
108	3.0589
2483	2.2747
3283	2.9866
2925	3.0118
109	2.9306
2484	3.0534
110	2.0613
2485	1.9270
2486	2.3658
605	2.8247
3463	2.7048
1553	2.7344
1554	3.3979
111	2.5371
1088	3.0534
1466	2.1140
2487	2.6936
3000	3.0991
606	2.7900
2064	3.1955
3001	2.8937
1996	2.0249
3054	2.0175
3021	2.5185
1652	1.8816
112	2.6729
1089	1.2475
1090	2.6134
113	1.8654
2488	2.0613
1646	2.7806
1997	3.5290
1998	2.0875
3002	2.9819
3465	2.3186
607	1.9270
608	3.0118
182	2.9357
2624	2.9591
2489	3.6189
1556	1.8654
3567	2.5801
610	2.6479
3003	2.7806
1147	2.8863
2491	3.1080
3004	4.2228
2492	1.8256
2000	1.6423
115	3.1955
1610	1.7736
2002	1.8938
1557	2.7676
2003	2.4932
1673	3.0369
611	3.8886
116	2.9257
742	2.0613
3467	1.9697
433	2.0670
3006	1.9227
2493	2.9724
3648	3.2992
1092	2.2858
2004	3.0589
2494	2.0613
2843	2.0875
3235	2.8853
612	1.5371
117	3.4424
3468	2.8350
1093	3.7533
118	2.7806
1094	2.0613
3469	3.5321
3008	2.4623
1095	3.1955
2495	1.6558
2066	2.8015
2496	2.7806
2662	1.5605
3470	2.0877
1560	2.9761
119	3.3535
1096	1.8439
1751	3.7067
613	2.7806
1561	1.5505
2897	2.3196
614	2.8049
2497	2.8584
3009	3.6189
1001	2.0548
1098	1.7729
2498	3.5452
3466	1.7075
2747	1.9270
2914	3.5452
1194	1.8975
3472	2.1093
1099	3.0198
2472	3.0991
2006	1.6558
2007	0.9829
1562	2.5185
1143	1.6279
3721	2.3710
2009	2.3829
3010	3.0761
617	1.9192
2010	2.7048
3011	2.1589
3619	3.1809
2499	1.8848
2011	3.6189
2012	3.6560
3777	2.0094
1714	2.9591
3148	3.3660
124	1.8654
3012	3.5297
1100	3.8886
3013	2.2006
3475	2.8584
1989	2.2882
2695	1.9270
1722	4.6771
618	1.4813
1565	1.5445
2014	3.5430
2502	3.4252
125	2.5185
3766	1.4630
2986	1.3499
3236	1.7301
2503	3.4252
3641	2.3602
807	2.5586
126	2.2674
127	1.5906
2504	2.6936
1566	2.8932
3168	1.9316
128	2.5185
3170	1.8654
231	2.7991
3652	2.3631
2015	2.2993
129	2.8726
2902	3.0867
2016	2.8770
1567	2.7602
1362	2.0613
1568	2.1746
620	1.9270
621	2.5370
1735	2.2375
131	2.1939
2506	1.6533
3017	3.4424
1736	0.9562
2017	2.9021
1103	3.9570
2018	2.1130
1740	3.1557
3018	3.3290
1569	3.4738
133	2.0223
2507	4.6771
2508	3.0761
2509	2.0389
1570	2.8049
2510	2.4466
2020	3.4922
134	4.1175
2511	3.5515
2512	3.3312
3480	3.3922
1572	2.4311
2898	2.9591
135	1.3542
3601	1.9270
3020	2.2006
672	3.1253
1573	2.0911
136	1.0226
2513	2.1828
3611	2.1621
841	3.3076
1574	3.4431
3481	2.2326
3022	2.3266
122	2.9591
3482	3.8588
137	2.7359
2514	3.0867
138	3.4252
624	1.4552
3483	1.8803
2836	3.7715
3023	2.2335
3024	1.8654
2336	2.7991
3691	1.8256
2515	2.7765
3768	3.0761
2022	4.5436
3099	2.3751
139	3.6238
3484	2.5944
2516	3.0761
3485	1.6425
3025	2.1653
3486	2.4335
140	1.5278
1613	4.2541
2989	1.6558
3604	2.1451
2517	2.0955
3487	3.2638
3526	1.1508
2023	2.9306
865	2.0613
3489	2.0613
1105	3.4922
1385	2.6707
3026	2.5185
626	2.4466
142	2.0606
143	2.5252
627	3.6189
1106	3.6189
1798	2.6063
2750	2.8524
2024	3.0198
3028	3.0761
3492	3.2638
915	3.4922
145	2.5252
3029	2.8932
1623	2.0588
146	3.3553
3152	2.7026
2796	2.8759
2221	4.6771
147	1.8905
1795	3.0761
1107	3.9840
1575	2.2792
2520	2.1059
629	1.5913
2800	2.1682
3493	2.8932
3032	3.1242
2026	3.0761
148	2.5536
1577	2.1725
2027	3.4252
149	1.9270
3575	2.7048
2521	1.8643
3724	3.6632
1807	1.3629
3494	1.7945
3388	3.5995
3495	3.3979
2522	2.2147
2802	2.5185
630	1.5075
3496	3.6173
1578	1.9270
3736	2.6449
2028	3.7792
1389	1.3682
3033	2.2304
1829	2.7321
3497	3.5927
631	2.5506
150	2.3936
1108	2.6202
3457	2.2349
2821	3.5588
2523	2.9548
3627	1.7145
632	2.3745
3499	4.1465
1223	2.4991
2031	3.4922
633	3.0769
634	2.0613
635	2.7991
1580	2.1431
1109	1.8356
3500	3.4685
2032	3.7049
151	3.5863
636	3.4307
1684	2.0613
637	1.7113
1581	3.6189
152	2.9306
2527	1.9278
2528	3.4644
1582	2.7900
3501	2.6424
638	2.5023
2393	1.6579
2529	1.4361
153	1.9270
640	2.7312
3506	4.4056
1583	2.8138
154	3.0642
2036	3.1955
936	1.9270
3502	3.4252
3439	2.2792
641	1.8737
1110	2.7885
642	1.8092
3064	3.3660
1357	1.8938
3779	2.7048
156	3.5953
1112	2.1130
2530	3.2801
3771	3.1863
1113	3.2021
157	2.0140
1462	3.4252
158	2.8498
2037	2.2210
646	2.3888
647	3.7063
3788	3.5863
141	2.5779
159	3.5609
2779	2.9591
2531	3.4252
3794	1.9548
3505	2.7048
1607	2.2288
160	2.3519
2532	3.0991
1585	3.4252
1586	2.6790
2958	2.5023
2039	2.4529
649	2.1160
3065	3.0534
1587	2.6063
497	3.6189
1588	3.0013
161	3.0683
650	2.6380
2040	3.0658
2534	2.0569
162	3.0198
2535	1.4689
2041	1.8938
2870	3.0589
2536	2.2682
163	1.8605
164	3.2638
3038	3.4424
1591	3.4252
1592	2.0389
2042	2.2674
2850	2.9021
2537	3.0534
756	2.5252
651	2.7492
652	3.5863
1594	2.6479
2227	2.7806
1595	3.7049
1114	3.7049
2539	2.7560
3817	2.6655
3554	2.0613
653	2.8520
2540	2.3658
446	1.9603
1558	3.1397
654	2.0955
3392	1.9270
3040	3.6179
1115	2.7042
2542	2.7806
2543	2.1967
655	3.0357
2544	3.2116
992	1.6022
3592	3.0761
3418	3.4424
2943	3.0692
987	3.0991
1897	2.5185
2545	3.4424
1119	3.4243
3153	3.8886
2044	2.7760
656	2.6700
2045	2.9559
1471	2.8389
2047	2.0599
1120	1.9130
1121	2.2792
70	1.6730
2547	2.3131
1122	2.1787
166	3.6096
167	3.6010
3042	1.6271
2048	3.4922
3696	2.7808
1123	2.1130
3508	2.3643
657	3.4922
2049	1.9512
168	3.0761
2549	3.3302
2550	2.3823
170	3.6076
1125	1.9270
3043	1.4162
3509	3.7715
2050	2.0986
1597	1.8775
3510	3.7715
1598	4.3894
171	3.1809
2051	2.8145
3684	3.0413
3394	2.7806
1127	2.2147
3750	4.1382
2551	3.5297
2552	2.0969
2052	3.0589
1975	2.6060
1926	1.9427
2053	1.7736
1032	3.3587
660	2.5203
2930	2.4572
3046	2.4466
3669	2.5023
1128	2.3936
2054	2.2769
3047	2.7806
2554	0.8886
2728	3.0198
2555	1.9270
3512	3.0534
1473	1.8654
1046	2.4417
1048	2.6707
1049	2.6700
1863	2.7806
3048	2.8759
661	3.2638
3513	2.8253
172	3.1955
1600	2.7768
3598	4.1184
2556	1.5815
68	2.3547
1133	2.6402
2395	2.3266
174	2.7806
175	3.1898
1007	3.4451
1134	2.8656
448	2.8472
1135	2.7075
1959	2.4967
766	3.2986
1309	2.5644
3516	2.2326
2966	1.7830
2558	3.6971
1601	2.6202
177	1.6616
3050	2.7900
2057	3.4252
664	2.1394
2560	1.3058
2058	2.4816
2661	3.8307
665	2.1213
1987	3.4738
81	1.9270
1139	1.9333
2059	3.1809
2060	1.9374
1602	3.2638
1726	2.5650
666	2.6202
1603	2.7900
1979	2.5185
1140	2.7806
2061	3.4424
860	2.9301
3051	2.1434
2984	3.1743
1618	3.4252
178	2.0180
1691	1.5858
1619	1.9333
667	3.7521
1081	2.0670
3053	2.6202
3521	2.8791
3368	2.0630
179	2.9591
602	1.8654
3522	2.7359
180	2.6593
1393	3.4922
181	2.4615
1608	2.9591
3727	3.9570
1141	1.5820
2065	3.7129
1609	3.3692
3055	2.2659
2001	2.2055
2659	3.0991
1611	3.5863
934	2.7978
668	1.9270
2563	2.7042
1612	2.6202
2755	1.9270
669	1.5216
2564	3.9570
3058	2.4171
2008	2.0670
2067	1.8654
3316	2.6729
1144	2.0641
183	2.6202
670	3.4424
1765	2.0185
671	3.3452
2019	1.2007
2068	2.5426
2069	3.4984
3782	2.3052
935	1.9278
1939	3.4252
2070	1.8092
3060	1.8643
2234	1.9203
673	2.9708
184	3.0198
2566	1.8557
3532	1.6558
1146	3.0534
185	3.7617
3061	1.3891
674	2.6535
675	4.6062
2071	3.4731
3527	2.1396
3528	2.3547
1395	3.7049
1148	2.6024
2567	1.2225
186	1.5278
2072	2.2664
2073	2.4311
603	3.0761
3693	1.4667
1149	2.5834
1614	2.5185
2568	3.3074
187	2.6055
3415	2.8584
3359	1.6558
916	2.8520
676	3.2177
3066	1.9212
31	1.9270
1615	1.2173
1616	1.2549
1150	2.3602
677	2.7806
3530	2.6991
1151	2.5165
3531	2.0877
188	3.4424
3069	3.5863
3070	3.4536
1152	2.9021
2074	3.1955
1011	3.1932
3763	3.8795
2075	2.7900
2062	2.8853
1990	3.6189
679	2.1746
189	2.0986
2918	3.3412
972	2.5185
3071	3.3779
3072	2.5252
2076	2.9701
2077	2.9306
3073	3.2638
2570	3.0683
3074	1.9270
680	2.7075
3688	2.5883
2906	3.4922
681	3.7049
682	1.5278
190	3.1197
3534	2.2079
2571	2.5883
2286	2.8101
3533	1.7385
1154	2.0857
2479	3.4424
3535	3.3660
2572	0.8408
2573	2.0140
3076	2.7806
2574	3.4533
193	1.5534
887	2.0613
1155	2.5185
3444	2.9021
1694	3.2119
1153	1.8654
1156	3.8307
3536	2.3751
2576	2.0389
3240	2.5575
1158	3.2638
2820	3.9840
683	1.8607
684	2.9591
1621	2.0613
2079	2.8770
3537	3.0479
685	2.5747
3077	3.4533
1695	3.3290
2384	3.0593
194	1.9421
195	1.5278
3078	3.4252
199	2.5336
2577	1.6423
2151	4.6771
2578	3.6189
1625	3.9570
2080	3.0396
2580	3.0534
3538	2.3852
3080	2.6359
1626	2.3602
2081	2.2006
686	2.5023
1627	2.7519
239	2.6226
2082	3.7253
1628	2.9864
196	3.2638
197	1.6558
604	2.7806
2582	2.3037
198	2.9724
1629	2.3547
687	1.8746
191	3.4424
3726	1.6393
2583	1.5069
3673	1.8206
200	2.9591
3176	2.6202
1622	3.0075
3081	3.4366
192	2.4857
2584	3.3191
689	2.4932
3082	3.6076
2083	2.9350
1630	2.8061
2585	3.4424
257	3.8795
3083	1.3807
201	1.4415
2084	2.9306
1160	3.0198
1632	1.9069
1633	2.8937
2085	2.5185
2763	2.5187
691	2.3186
3541	2.9591
3084	2.7321
203	3.4424
3397	2.8656
2086	1.6059
1161	2.6622
2810	3.2134
3085	1.9270
694	2.0613
2586	2.8932
695	3.7049
696	3.4838
2143	4.5685
2401	2.3266
2575	1.9775
2787	2.4036
3087	1.7520
697	3.4252
1165	1.9492
2148	3.0991
2587	3.0683
3088	2.9591
3089	2.0613
1636	2.6707
1741	3.5863
2588	3.5507
1637	2.6707
699	2.9731
1638	2.9021
2723	2.9591
3090	2.0140
1166	2.9724
2152	1.8605
2589	2.0613
2438	1.5815
1243	4.2716
1639	3.4832
700	3.0991
3294	2.0836
2153	2.7806
1640	2.6202
2546	3.1863
3438	2.5468
2590	2.3658
702	2.9168
1547	4.2541
1086	3.1863
204	2.5288
205	3.4243
1168	3.0189
1087	2.0645
1641	3.4252
3699	2.4623
207	3.4424
3542	2.6059
2591	4.2228
208	3.2607
300	3.0761
1169	2.5252
2592	2.9591
703	2.0168
210	2.7806
704	2.0453
1157	2.0116
2593	1.2616
2087	2.9591
211	3.9570
3092	2.4799
706	2.8678
3385	3.4922
3398	3.1925
3093	2.4609
1171	2.0986
3242	2.0606
2398	2.3751
821	4.6771
1294	1.9469
1825	1.6558
3203	4.1306
214	2.0613
707	3.5785
2594	2.2993
2088	1.4852
1172	2.2090
2595	3.6693
708	2.6707
944	1.7403
2596	2.3325
215	4.6062
2089	3.1102
2597	1.8643
2090	4.6771
2598	2.5707
326	3.3466
3095	2.5185
710	3.4424
1173	2.1839
3545	1.7512
1174	3.0198
2091	3.7129
484	2.5586
2092	1.6061
711	4.6771
2248	2.4059
3546	1.9270
1176	2.5203
712	3.0413
3097	3.0479
3163	2.0670
336	3.4922
1642	2.6202
2093	2.6847
3164	3.7049
1643	4.2541
1416	2.5182
1300	2.1531
2670	2.2147
217	1.9427
2094	1.9270
1181	2.1929
1644	2.6063
1937	2.5185
1645	2.3354
714	3.4424
2222	3.5507
1403	2.8908
347	3.1278
3547	2.9591
3548	3.1397
2095	3.5871
2228	1.6393
2229	2.3751
2773	2.6289
3100	3.7819
219	3.2116
2602	2.0613
2096	2.3751
3241	2.2659
220	3.1863
221	3.4922
3243	3.8588
1183	1.8654
223	3.3660
1189	2.7808
1995	2.3547
1184	1.9492
2604	2.5707
2605	2.8853
2606	3.4130
2607	2.7716
3103	4.6771
2608	1.7205
1186	2.0094
716	2.0613
2252	2.4929
1647	2.0428
3259	1.2740
718	1.3682
3550	3.7049
3701	2.0990
224	3.5297
2609	2.0613
1727	2.8938
3322	1.9270
1224	2.3658
391	3.2986
3104	2.9591
3268	1.9270
1648	3.5953
1187	2.9591
3105	2.0613
969	1.6820
1188	2.9306
720	2.8853
3106	1.6031
3476	3.2116
1145	1.5988
2610	4.6771
1906	3.4424
2267	1.6279
2099	2.7078
2100	1.6141
1650	2.6267
1651	3.5522
3234	2.7597
2874	2.2480
2650	3.5786
3108	2.1540
852	3.2994
3555	1.7885
2851	2.6729
225	1.7447
2612	4.6062
3109	2.5185
2524	2.0896
3110	2.7188
2276	2.6603
1653	1.3496
226	2.0877
2278	2.0588
1191	2.5875
1655	3.2045
228	2.8937
229	2.7806
230	2.9078
1192	3.7049
2746	3.2986
1656	3.1788
3112	4.1184
3778	1.9797
2613	2.0613
1365	2.2522
2102	1.7736
1366	2.7900
2103	3.1574
1234	1.9270
2579	2.6202
2615	3.7049
2104	2.6135
233	3.2429
2304	1.9270
2616	3.3755
723	3.5863
2105	1.9270
3558	1.5148
1657	3.0991
724	3.0761
