0	3.0945
8077	1.7989
2093	3.0595
6133	2.9873
7524	2.0180
6178	4.8780
4088	3.0595
2	2.9453
8134	3.1284
3	2.4176
7133	2.2542
2094	2.0078
6102	2.7726
2081	1.7309
4	2.5419
5	2.4013
4089	3.0945
1408	3.2750
4090	3.2750
4091	3.0595
6	2.2431
5754	2.3585
2095	3.5674
7988	2.7094
7	1.9388
38	3.6507
8	2.5495
4092	2.8295
6966	4.4502
4122	2.9075
4781	2.3663
46	2.0180
6137	2.9770
1740	2.3585
2096	2.7229
10	1.8756
4094	2.3906
6242	2.5419
4095	4.0880
2097	1.9531
2098	3.1293
11	1.9531
6808	4.4782
12	2.3585
2099	3.5743
6142	3.8636
5463	2.5819
7423	2.7221
7443	2.4756
2100	2.8295
66	4.0061
4159	2.6511
2101	1.8067
7224	3.0948
13	4.4782
14	2.2955
15	2.2644
6146	2.7125
5464	2.8716
17	2.3511
4100	2.4456
18	2.0180
19	2.6485
1409	2.4352
3498	3.4429
4174	3.3376
20	1.7989
7825	1.8900
7135	2.2955
3027	2.0180
22	3.0898
2105	3.3129
4103	1.7473
3414	2.5308
96	3.4293
2106	1.7687
3004	4.1224
2107	2.4013
8154	3.5674
5804	2.1785
102	2.1343
5465	3.7170
6152	2.0180
2108	2.7112
2109	3.1705
6644	2.1392
2110	2.0086
4105	3.0639
4106	2.9062
5119	1.7825
4213	2.5398
122	3.0595
4217	1.5480
6155	2.5742
2111	2.0180
6157	3.2329
4107	2.1343
7136	2.1986
6451	2.1782
25	2.0180
6134	3.0595
6775	2.8295
1780	2.1343
4230	3.3796
26	2.0180
5943	3.1284
27	3.2750
4109	2.5334
28	3.2422
6161	2.0180
5394	2.5419
2112	2.7229
7137	3.4293
29	2.8432
4110	2.3040
30	2.3177
31	3.0945
1271	2.0180
4111	2.6540
2114	3.5628
2115	3.0595
2116	3.7879
4112	3.0595
33	2.2486
6167	2.5398
3733	1.8905
2118	3.2750
6169	2.0180
2119	3.4293
6171	2.5398
2120	3.4684
5491	2.7229
2121	2.0180
4114	2.9423
4116	2.0297
2122	2.0803
4117	1.8590
7831	2.2955
36	4.5415
4118	2.1279
4278	3.0098
3098	3.2750
4119	3.2329
6175	4.0348
37	4.3365
1755	2.0946
841	2.0962
2124	2.7726
6177	4.1224
39	2.0180
4302	1.8069
4120	4.8156
4305	2.1421
40	3.6056
2125	2.4648
7138	2.0180
41	3.8484
2126	2.1279
3260	2.8811
677	1.1466
6180	1.7093
2128	3.4293
224	3.4658
7834	2.0180
6181	2.6890
2129	2.7094
6183	1.8069
7221	2.0878
6184	2.7229
6185	2.3511
6186	2.6540
2130	3.3094
6187	3.0595
43	4.3365
5695	3.3949
2131	1.8069
2132	2.4013
44	3.6252
6426	2.0180
245	2.7726
4125	2.7498
45	3.2329
4126	2.1436
2134	3.2750
2135	2.5222
2644	2.0180
2136	2.2955
2137	2.3040
47	2.3585
255	1.6126
6191	2.0946
7894	2.5368
4128	2.2498
4129	3.8636
6192	2.7112
4130	4.6957
4131	1.9959
270	2.6540
2138	4.0061
2139	2.6893
6193	2.8811
2470	2.1138
2140	2.1618
7671	2.8811
6194	3.6507
4389	3.1284
6195	2.2955
4393	1.8466
6138	4.0061
4132	2.8295
50	2.3827
4134	2.2955
302	4.0727
1331	3.4465
6196	3.9310
313	1.6126
51	2.9873
6199	3.0919
2143	2.8631
309	3.0595
4138	3.0442
7553	1.7949
4139	3.0595
4140	2.4352
6200	3.6507
6143	2.8811
316	2.8697
3109	2.4013
6851	2.7726
6201	3.0862
2144	3.1284
6220	2.4773
53	2.0180
3519	2.3585
2145	2.4016
6457	1.9648
2146	3.8484
2147	2.7112
4142	1.8639
4455	2.0163
349	2.6580
4143	3.1916
2149	3.0595
4144	4.5415
54	2.1782
6141	4.8156
55	1.7949
7538	4.4782
57	4.1224
2151	4.0447
58	2.4013
7839	2.3057
59	3.9013
2152	2.3500
375	4.0348
4474	3.2750
6208	2.3585
7665	2.9362
60	2.0297
3201	3.0595
2154	2.6540
4147	2.4013
388	3.0595
6671	3.4123
61	3.5177
4149	2.7112
2155	4.0348
8006	3.2329
4150	3.7608
4151	1.7949
2156	4.1224
401	2.5398
2157	2.8275
64	3.7879
7273	3.5674
7472	1.8658
6233	3.1284
65	2.3166
6938	3.4658
4535	2.4013
4152	3.3949
6315	2.3511
2158	3.0945
2159	1.4013
6213	2.7650
2160	3.8484
5581	3.1688
436	3.2750
1422	2.6472
6215	2.7221
2161	3.7879
4156	2.4786
441	3.0595
4158	2.8780
5816	2.7229
2162	2.3966
6144	2.8295
67	2.4456
4160	2.2407
3079	3.2750
4161	1.9932
4162	2.3232
458	2.4016
6216	3.0595
1610	2.7229
69	3.1185
464	3.6507
4164	1.7082
70	1.8420
2440	2.1343
3267	1.3900
71	4.0348
2165	2.3892
6217	1.9892
6218	3.1705
7464	2.3585
6219	2.3595
2167	2.7094
4167	3.2453
7038	2.3585
2168	2.3856
72	2.8811
992	3.1284
6148	3.5971
2169	2.5000
6222	3.4952
6223	3.0238
332	2.0527
73	3.0595
6224	2.0180
2170	3.2750
4170	2.2955
75	2.7094
2171	3.2061
687	1.5837
77	2.9473
2172	4.5415
2174	2.0180
78	2.4016
4171	2.6540
6359	3.0945
4214	3.2750
533	3.1284
534	3.0595
4446	2.5368
4173	2.3663
79	2.8697
543	2.7229
80	3.1619
1420	2.4217
7647	2.4456
6227	1.6126
3081	3.4429
5993	2.0180
556	2.2044
7843	2.0180
4176	2.6245
2176	2.0163
7762	3.1552
7528	3.6507
5617	2.9576
2178	2.6584
4178	2.0180
2179	2.7229
82	1.7434
6230	3.3516
4524	3.3949
2180	2.1762
4180	2.0180
4703	2.4352
6234	2.9423
83	2.9362
7476	3.2750
2182	3.2329
84	4.5415
757	1.9386
6235	3.6507
2183	4.3286
600	2.7650
85	4.0061
7172	3.0948
4181	2.5213
86	3.3129
87	2.8742
4182	3.0595
610	3.8636
6236	3.0595
88	2.4016
2185	2.3555
2186	1.8376
617	2.4456
690	2.3057
89	2.2123
2187	3.4026
4184	4.4782
7848	3.3949
628	2.0180
5475	2.0180
4795	3.2300
4187	3.0945
90	4.5415
91	2.0719
635	1.8357
7151	2.4013
92	1.9177
2188	1.7524
4188	1.6654
4753	2.2955
2189	2.5398
2190	3.1705
4448	3.2329
4189	2.2955
650	2.7971
7849	1.7082
2191	3.0595
4191	3.6507
2192	2.4773
94	2.1880
2193	2.7642
4193	3.1284
2078	2.0723
6467	3.6825
4767	3.8636
6241	1.6108
6730	2.1364
4774	3.0595
97	1.7835
98	3.2750
1423	1.1187
2194	4.3365
751	3.1705
2195	2.4013
6243	3.8003
7850	1.8069
679	2.7726
100	2.5839
6245	2.2006
2196	2.7726
6149	2.0787
6246	2.8811
101	2.5553
695	2.3057
103	3.0595
104	2.0795
105	2.5419
4198	2.6580
4199	2.4013
6251	3.2750
4806	1.8069
3087	3.7851
4810	3.1284
4200	2.3057
3621	3.0595
107	2.3575
694	2.3996
3088	2.9576
2200	2.0180
722	1.5057
2201	3.2484
4818	3.2329
6254	2.7229
2202	2.4016
5902	2.7333
4824	2.3301
109	2.8295
6255	3.1705
110	1.5293
111	2.0180
744	2.7094
4204	2.2955
4205	3.0595
6256	2.2955
112	2.7017
7852	1.8069
4855	3.7879
113	1.8985
4208	3.0788
4209	2.2631
2204	2.3827
2205	2.9894
6154	2.0180
6259	3.2750
4210	4.0880
115	1.7931
116	4.0880
117	3.5971
4211	4.0880
2206	4.3286
4212	4.1224
1664	2.6124
5709	2.8811
119	2.2955
7156	3.0595
4215	3.5674
2207	2.0832
120	2.7094
7348	3.0945
121	3.0442
7099	2.4352
6260	2.4773
4892	3.6931
4216	4.4101
123	3.1688
6261	3.6294
124	3.4582
2208	2.2955
2209	2.4235
127	2.8408
2210	2.8408
128	2.9052
817	4.0348
129	3.7794
7612	2.5956
130	2.0180
6262	3.1387
8079	2.9075
2211	2.6893
4919	2.2644
4218	4.2902
8027	3.0945
2212	2.6580
7484	2.2224
4576	2.7229
1114	3.8484
840	2.0180
5826	2.4241
4220	2.6540
7485	3.0098
4221	2.1343
131	2.5687
7157	4.0348
6266	3.0595
3770	3.4160
4223	3.9186
2213	3.4582
132	2.7112
4943	2.0180
5481	2.0180
134	2.3498
6158	2.0180
2214	3.0595
2215	1.9362
4224	2.8811
135	3.8868
345	1.5070
136	4.0061
6493	3.3417
6267	2.4756
4225	2.2213
2217	3.3949
2218	3.7570
3152	3.8636
138	3.0519
4226	3.0945
2220	2.7112
6271	2.0163
2221	2.1785
139	2.2955
6272	3.0442
140	2.4235
141	2.5836
142	2.3175
143	2.4352
4801	2.2121
2223	2.3187
144	2.4013
4229	2.9053
5828	2.2955
4231	2.4013
145	1.8335
6275	3.7879
4232	3.4429
923	3.0595
4233	2.4013
7702	2.2955
146	2.4352
7486	4.3365
147	2.1802
4235	2.9121
3440	4.1224
4236	3.6433
149	3.0595
2225	3.2061
3030	3.0595
5021	1.9192
930	2.6540
2226	2.7726
6277	2.7821
6278	3.3417
7782	3.4658
8047	2.8713
4240	3.3949
4241	3.2453
6162	2.1777
5029	3.0595
8065	3.6696
5486	3.0217
4242	2.2955
2228	2.6124
5487	1.6023
151	2.5553
4342	3.0595
4244	2.4985
967	4.5415
152	3.0595
153	2.7112
5005	1.6126
4246	3.9798
4247	3.8484
154	2.3585
6880	3.3129
4248	3.1284
6282	3.2329
155	3.0442
156	3.7879
2231	2.3187
3097	3.2788
157	2.0896
7794	3.7570
158	1.6023
2760	2.7229
4083	3.3516
2234	3.2329
6287	3.0595
2451	3.3129
159	2.7650
2235	2.4352
6289	2.0297
2236	3.5002
2479	2.2955
361	1.9246
160	2.6124
2237	4.0348
4250	3.6507
162	2.6124
1024	2.5419
163	3.0945
1029	3.1284
2238	2.4013
2239	2.2955
2240	3.0639
2241	2.2542
4664	4.0061
164	2.5487
5775	4.8156
165	2.0180
4251	2.6198
2242	2.7650
4252	1.9959
166	1.9791
6294	3.0595
7020	3.4470
5129	2.6754
6296	2.9052
167	2.2004
2244	2.4352
6297	3.8256
5137	1.8069
1187	2.3511
4253	1.6283
1068	3.0948
6145	2.2955
6299	2.7726
2245	2.3585
2117	2.1343
169	3.2329
6168	2.4013
7447	2.4456
2247	3.2418
6473	2.6124
6301	3.6433
6961	2.6124
4113	2.5398
6303	2.2955
6304	1.8563
5155	1.6654
6306	1.9609
4254	2.6198
4255	3.1284
171	4.3250
5169	2.2955
6307	2.6124
172	2.0633
173	2.0723
174	1.4935
2249	2.0180
2250	3.0595
1129	2.6511
2251	3.0595
175	2.0180
2252	3.8216
4258	3.1916
4259	3.7879
6308	2.2123
380	3.2329
4261	2.7229
2253	2.9052
1144	2.7229
6310	2.3511
6990	2.8713
6279	2.9453
6311	2.9362
4262	3.4429
5492	2.0221
7859	2.7112
3139	2.1432
177	2.4599
2254	2.2955
178	3.7879
6172	1.9531
2255	2.1811
4263	2.0221
179	1.6961
2256	2.3057
6316	2.4754
4264	3.0238
4265	2.0619
4266	3.6507
6317	2.9423
5921	2.5398
4267	3.1284
180	3.1705
4347	2.4886
5227	2.0180
4269	4.0880
2767	2.9894
4270	2.7942
2258	3.3824
181	1.9025
182	3.1705
183	2.3215
4272	3.2061
5237	2.6580
4274	2.5000
184	3.6507
6324	1.8639
6325	2.3585
185	2.8295
5246	3.4952
7605	3.0595
4275	2.3585
186	3.5430
4276	3.5674
2261	2.7094
7492	2.0180
2262	1.9531
7906	1.9590
187	3.0238
6174	2.6890
2263	3.0442
6327	2.5266
2264	2.8742
4463	2.0180
4279	3.0442
4280	3.0945
4281	2.2955
189	1.9959
190	3.6433
191	2.3299
192	1.9959
4283	2.8811
704	2.9971
1234	3.6507
2420	4.0880
356	2.4865
6044	3.5674
2267	3.0595
2268	2.8965
6331	2.4756
1255	1.9959
194	1.8111
6332	2.4013
2270	2.6198
195	2.3663
5310	2.9576
4284	2.6064
6334	2.7739
4285	2.4254
4286	2.5819
196	1.8908
4287	2.9075
4288	2.0180
197	2.3966
5494	2.8068
4289	1.9548
7560	2.9742
5323	3.5098
1286	2.0163
2557	2.7017
7970	3.0595
2273	2.0708
2274	4.1224
4290	3.2329
199	3.2300
4291	3.7879
2275	3.0639
2123	3.6355
200	2.3663
6338	2.6124
4437	2.8742
2276	3.2750
2277	2.0180
4293	2.4352
4294	4.3365
201	2.7221
6339	2.5368
5348	3.8551
1137	2.3511
1310	1.9456
4297	2.4773
2280	2.7726
4298	2.1811
6340	4.5415
5358	3.4429
2281	2.9362
6342	2.2955
6343	2.6124
6481	3.2990
4299	2.2121
2284	2.4688
6054	2.3747
2285	2.8742
202	2.0180
5836	1.6235
6179	2.6733
6793	2.5308
203	2.3323
5380	2.0180
6345	2.8363
1343	3.1284
6165	2.0946
2288	1.8066
4303	2.8742
4304	2.6733
2291	3.6294
4121	2.5000
360	3.6433
5391	3.1284
6346	2.2431
2294	4.0061
2295	2.9423
2219	2.0180
863	3.0595
4306	3.1325
5407	2.0180
6484	2.0180
206	2.4352
7284	2.3057
4308	3.0595
6347	2.3878
207	1.9002
4309	2.2942
4310	2.0442
208	2.3511
209	3.0595
210	2.3827
211	3.8636
2299	2.2955
1381	3.0595
213	2.7094
2300	4.3365
5435	3.6507
6349	3.0595
3451	2.0180
2301	3.1705
214	2.0221
4313	2.0946
5496	2.4456
3894	2.0180
2302	2.0189
4314	2.5398
4315	2.1880
215	2.4688
4316	4.2538
216	3.8636
6353	3.2329
4350	1.8230
2303	2.8520
5839	2.3827
1080	3.3129
6354	3.7471
2305	2.4786
7171	2.4756
2306	2.7942
2307	2.6245
6355	1.9192
6356	4.5415
217	2.2121
2308	2.0946
218	3.0945
6357	3.7570
1424	2.6580
219	2.5819
3106	3.0595
7855	2.0962
1433	2.7094
7173	2.8811
2311	3.0595
8155	1.7833
2312	2.1880
7496	2.3585
4320	2.7094
220	2.3663
221	2.2121
222	1.6023
2313	2.5643
4321	2.5398
4322	2.0180
2314	4.5415
4323	3.0595
2315	3.0945
6378	2.6893
2316	3.1619
6360	2.8811
225	3.3129
2317	2.8363
226	2.4533
2318	2.0708
4324	2.8811
4325	3.5743
2319	2.7270
4326	1.8887
227	3.0945
2320	3.3949
2321	2.0180
6204	2.7094
2322	4.5279
228	3.8636
5539	2.5521
2323	2.0180
5541	2.3672
1486	2.6893
7072	3.2329
229	3.1284
7833	4.5415
6363	2.5368
230	3.5674
4328	2.2004
4329	2.3629
2103	2.7112
2052	1.1429
231	2.6184
2326	3.8484
1509	2.0180
232	2.5000
5569	2.0832
4330	4.0852
1518	2.6124
6364	2.4013
2328	2.7017
5841	2.9681
7499	3.2379
4332	2.7270
235	1.6171
425	3.2750
6293	2.1343
236	2.5819
4333	2.2962
2330	3.3631
237	2.0180
2331	3.0945
4334	2.5398
2332	3.0442
7255	1.9158
2333	3.2453
238	2.2955
2334	2.8742
4335	1.9456
1171	2.0180
2335	2.6198
4337	2.9075
4338	4.2605
6367	4.4782
2336	4.3728
4339	2.2506
5635	2.7094
4340	3.3949
2337	1.8900
2338	1.8069
5641	4.3365
2339	1.7082
240	3.1284
6368	2.1343
7991	2.0180
241	4.0880
242	2.9971
6838	2.0180
4341	4.4782
8051	2.7094
243	2.8295
6369	1.6235
5658	2.5398
5660	3.3516
5663	1.6654
6371	3.3129
4343	3.2888
6372	4.3365
244	2.9473
2341	2.6279
4344	2.4756
6373	2.3511
8092	2.4352
246	2.9894
6190	2.7726
2358	3.0595
6374	2.4254
6375	2.2955
247	3.0595
5686	1.6579
5687	2.5000
2342	2.8742
248	3.3417
6491	1.2473
6680	3.1284
249	2.9488
2343	2.0223
6188	3.6507
2344	2.1343
2345	1.5319
250	2.4352
2346	2.6540
2347	3.7170
2736	3.1284
2349	3.0442
7642	2.9742
251	3.6405
4349	2.9075
2350	2.0180
2351	3.0898
6380	2.3585
4351	2.4133
2352	4.5415
2353	2.2955
4353	4.2902
5725	3.5971
4586	2.0180
252	2.2955
6381	3.2750
4354	2.1782
1825	3.0595
253	2.7229
254	3.2750
2356	4.4782
2357	2.3585
4127	2.8811
6383	2.6198
2359	3.1387
5740	2.0180
48	1.3920
2360	1.6126
4356	3.0862
176	3.0595
256	2.7094
6385	0.8191
257	2.7094
4643	2.2955
2361	3.0945
258	3.1284
259	3.1619
4358	2.3443
6386	2.3534
2362	4.1224
2363	3.1284
260	2.7112
4360	2.3177
2364	4.4782
6387	3.1284
2499	3.8636
6388	2.2955
7504	3.2750
4361	4.2099
2366	2.6109
4362	2.5491
4363	2.2143
7678	2.3585
5772	3.0639
1714	3.1284
372	3.0595
1717	2.1343
2368	2.4013
2369	4.3365
2370	3.1185
2371	2.5687
262	1.6654
2372	2.2955
2373	2.7017
7505	3.0252
263	3.1284
4366	1.6654
2374	2.9873
4367	3.3417
6391	2.1364
6392	3.3249
5790	4.5415
4368	2.1119
1742	2.2333
2376	1.7689
2377	3.9921
1747	2.0180
4369	1.7245
4370	2.0180
265	4.3365
4372	4.5415
2378	2.2955
5812	3.2771
7506	1.6654
6396	2.7726
5209	2.8272
266	2.5000
2379	2.8742
1764	2.0078
2778	2.0180
639	3.5674
5822	3.1284
1770	2.1811
268	2.5000
269	2.7565
7178	2.8582
271	2.8275
6399	2.0180
1778	2.7094
2381	2.8811
7804	2.0180
272	3.2329
4375	1.9959
475	3.1284
2382	2.0180
273	2.0180
4376	2.4016
7540	2.7112
4377	2.8275
4378	2.9362
6400	2.2431
6727	2.8811
2982	2.8811
4379	3.8484
274	2.5495
2384	2.5947
2385	2.4756
275	2.2955
276	2.9576
2386	2.5368
4380	3.7879
277	1.8417
2387	2.0180
6498	2.6687
2496	2.0430
278	3.1072
279	4.1224
4383	3.1284
280	1.7952
2388	2.1343
2389	2.3307
4630	2.0180
5888	2.3057
6406	2.2955
4384	2.3585
6486	2.3587
2203	2.2533
4385	3.0595
281	2.7726
6911	2.8811
1840	2.7017
6408	2.8295
5854	2.1220
4386	2.7094
2391	2.0180
6445	3.1284
2392	3.1705
283	1.9590
5855	2.8295
2859	2.8811
2142	2.3585
284	2.0180
285	4.0880
286	2.9453
6411	2.8050
6412	3.6355
287	2.3585
288	1.8487
4390	2.3663
2394	3.0595
2395	2.6540
4391	2.7229
289	2.3663
290	2.8295
291	2.8408
7818	2.3511
5142	1.9192
6718	2.8363
6416	2.6540
2396	2.0180
6501	2.1536
6645	2.5819
4394	3.0945
6550	1.8029
4395	2.7094
293	1.8887
1873	3.4582
4397	2.5687
294	1.8756
6568	2.3585
6410	4.1224
4398	2.7229
295	3.6355
6419	2.8295
1908	3.1284
2398	2.8295
2399	2.8742
4399	3.7879
296	2.2431
5967	4.3365
297	2.7229
4400	2.2530
1915	2.0946
298	1.9892
6421	2.6540
6422	3.0595
5247	2.4352
299	3.7851
2402	2.7444
1930	4.1224
1931	2.4352
4402	2.2431
1459	2.0180
6424	1.4954
2403	1.9531
4404	2.2955
2782	2.5000
6004	2.8275
4407	2.5130
5157	1.7524
6008	2.7565
300	2.7112
6427	3.3516
301	2.1434
3438	2.6124
1958	1.8069
4408	2.3552
303	2.4599
4409	2.6733
6504	2.6124
6429	2.2955
4410	2.8295
5158	4.2605
7374	2.1764
728	2.6245
4412	3.1306
4413	4.1224
8058	2.0180
304	2.3732
2406	2.0180
305	2.8742
730	2.9576
6430	2.3585
2408	3.2329
6515	2.3187
4415	2.4910
6431	1.3366
6432	1.6369
307	2.3585
2409	2.5447
3629	4.0061
6434	1.7914
2410	2.3672
2411	2.8295
2412	1.9648
2413	2.0946
4418	3.0919
6198	2.3663
6437	3.4026
6438	2.8275
1799	4.1224
4419	3.3516
5511	2.4013
2012	2.7565
4136	3.3955
2415	2.5643
6060	2.7333
52	3.0945
2025	2.7094
6903	2.0180
342	3.0948
6441	2.0163
6212	3.7471
1800	3.0442
4420	2.9081
4421	2.3856
2417	3.0163
4422	2.1516
2418	2.8363
2419	1.7952
6542	2.4456
7947	2.3177
312	2.0180
6506	2.4688
4423	2.7642
6123	2.3511
3355	2.5819
2051	3.0442
6244	3.5743
7992	2.3443
4425	2.9075
6596	1.9590
4426	2.6124
6443	2.4999
4427	2.6187
7189	1.2901
4428	3.7879
314	4.0727
2068	4.4782
4429	2.2962
4430	2.3797
315	3.2750
1215	2.8811
317	2.8275
6507	2.5398
4431	3.7170
6115	4.0348
318	2.3595
2423	3.2453
6447	2.4013
2424	2.5521
3670	2.0180
7195	2.2634
6448	3.1284
2426	2.8811
2427	2.0163
320	2.2333
321	3.7879
322	3.5772
731	4.0025
6449	2.3585
2428	2.4254
4432	2.3057
6450	4.0880
5296	4.4502
6508	1.6654
5580	3.0595
7341	3.5759
323	2.2955
4433	2.2955
3684	3.0595
2429	2.5130
3130	3.8260
2430	2.7112
7885	2.0180
6163	3.7879
5162	2.7094
4435	2.3827
324	3.5628
1807	3.1717
2432	2.3511
4436	1.7715
325	2.3057
4438	1.5499
2434	2.6893
2435	2.0708
6453	2.7726
6996	1.9912
2949	1.6235
6454	2.1364
2436	3.2750
2437	2.2494
326	2.5819
6455	2.8295
6456	2.5398
4441	1.6901
327	2.0163
4442	2.0946
5715	4.3365
4443	2.9473
2438	3.0595
7597	3.3129
2788	2.1765
328	3.2750
329	2.7498
2439	3.4293
6459	1.7823
330	2.7221
4487	2.0889
4444	2.2955
333	3.2750
6462	3.2453
2441	3.0595
4447	2.0180
2442	3.1284
6511	1.6243
